event_id,t2,t4,merging_id,lead_id,lag_id,LC,Final_follower_decision,Previous_decision,Time_lapsed
0,11.132104852375262,-1.003078807880788,1178.0,1175.0,-9999.0,1.0,2.0,0.0,298.0
1,3.556522064261836,-1.003078807880788,1178.0,1175.0,-9999.0,0.0,2.0,0.0,298.0
2,4.661282910399586,-1.003078807880788,1178.0,1175.0,-9999.0,0.0,2.0,0.0,298.0
3,-161.8656384622104,-1.0027228722872288,2804.0,2820.0,-9999.0,1.0,0.0,0.0,18.0
4,47.715874440437005,-1.0027228722872288,2804.0,2820.0,-9999.0,0.0,0.0,0.0,18.0
5,-230.68750859321483,-1.0027228722872288,2804.0,2820.0,-9999.0,0.0,0.0,0.0,18.0
6,117.47500899516038,-1.0027228722872288,2804.0,2820.0,-9999.0,0.0,0.0,0.0,18.0
7,-65.88495827895561,-1.0030923092309232,3355.0,115.0,-9999.0,1.0,0.0,0.0,307.0
8,-38.98992147075529,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
9,-23.287238693215386,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
10,-18.38926925551134,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
11,-22.92214821233163,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
12,-32.3371835490907,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
13,88578.76355891961,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
14,27.644266654854576,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
15,23.52816222430235,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
16,22.278386041693537,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
17,21.06486095664268,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
18,20.069562229995174,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
19,-32.93485960282332,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
20,-7.27184996393465,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
21,-3.4364727301434215,-1.0030923092309232,3355.0,115.0,-9999.0,0.0,0.0,0.0,307.0
22,-184.88550626566436,-1.0027930793079307,2962.0,3063.0,-9999.0,1.0,0.0,0.0,231.0
23,-154.16241953143015,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
24,-145.3117476144401,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
25,-180.2535697123277,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
26,238.25735005377888,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
27,237.11261345707763,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
28,365.40053738149663,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
29,403.2806138235488,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
30,131.62051440475943,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
31,64.27634674480903,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
32,59.76918817778084,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
33,951.7958264491095,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
34,-91.95969515783781,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
35,-44.27909911525227,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
36,-32.73041152347819,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
37,-13.71970033109769,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
38,-9.177917859219848,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
39,-4.9085153671807475,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
40,-2.3545239986073487,-1.0027930793079307,2962.0,3063.0,-9999.0,0.0,0.0,0.0,231.0
41,-1.0585832849971588,-469.3149385101105,3102.0,-9999.0,3179.0,1.0,0.0,0.0,82.0
42,-1.0544612617353242,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
43,-1.0505995470504377,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
44,-1.0470774055506284,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
45,-1.0432347264469348,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
46,-1.0395283433357119,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
47,-1.0357413108380051,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
48,-1.0326398844677078,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
49,-1.0295313687368721,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
50,-1.0264888576765578,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
51,-1.02252661819333,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
52,-1.0175753287342628,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
53,-1.0139693033602226,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
54,-1.0102668754794497,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
55,-1.0062825896459833,-469.3149385101105,3102.0,-9999.0,3179.0,0.0,0.0,0.0,82.0
56,-1.0209594902398256,-362.7534995042358,3113.0,-9999.0,3128.0,1.0,0.0,0.0,18.0
57,-1.0139432403639677,-362.7534995042358,3113.0,-9999.0,3128.0,0.0,0.0,0.0,18.0
58,-1.0085928674782318,-362.7534995042358,3113.0,-9999.0,3128.0,0.0,0.0,0.0,18.0
59,-1.0053312760584627,-362.7534995042358,3113.0,-9999.0,3128.0,0.0,0.0,0.0,18.0
60,-1.0158551141188055,-3421.397586736805,2234.0,-9999.0,2275.0,1.0,0.0,0.0,250.0
61,-1.0151638402652476,-3421.397586736805,2234.0,-9999.0,2275.0,0.0,0.0,0.0,250.0
62,-1.0127904978638573,-3421.397586736805,2234.0,-9999.0,2275.0,0.0,0.0,0.0,250.0
63,-1.0087137577246885,-3421.397586736805,2234.0,-9999.0,2275.0,0.0,0.0,0.0,250.0
64,-1.0048928399451869,-3421.397586736805,2234.0,-9999.0,2275.0,0.0,0.0,0.0,250.0
65,-1.077952047340325,-385.7359374245598,2285.0,-9999.0,2405.0,1.0,0.0,0.0,146.0
66,-1.073607806410117,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
67,-1.0689044282005837,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
68,-1.0640796992720032,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
69,-1.0591227351639725,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
70,-1.0541705826253802,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
71,-1.049212036152403,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
72,-1.0449560002028688,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
73,-1.041279135300335,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
74,-1.0394214689379746,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
75,-1.0382898733034387,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
76,-1.037005937673292,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
77,-1.0364195441590518,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
78,-1.0355703053002765,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
79,-1.0337697354282755,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
80,-1.0309197980637905,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
81,-1.027675453258273,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
82,-1.0236672649236784,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
83,-1.0194050118556273,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
84,-1.0158833243898522,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
85,-1.0130069182366643,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
86,-1.0106172336013575,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
87,-1.0085560747105946,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
88,-1.0058308214618317,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
89,-1.0043531148320293,-385.7359374245598,2285.0,-9999.0,2405.0,0.0,0.0,0.0,146.0
90,-1.0308756433877688,-480.63340802267146,267.0,-9999.0,348.0,1.0,0.0,0.0,289.0
91,-1.0273856831347112,-480.63340802267146,267.0,-9999.0,348.0,0.0,0.0,0.0,289.0
92,-1.0234285814468371,-480.63340802267146,267.0,-9999.0,348.0,0.0,0.0,0.0,289.0
93,-1.0193147752752154,-480.63340802267146,267.0,-9999.0,348.0,0.0,0.0,0.0,289.0
94,-1.015439512102471,-480.63340802267146,267.0,-9999.0,348.0,0.0,0.0,0.0,289.0
95,-1.0116842394431065,-480.63340802267146,267.0,-9999.0,348.0,0.0,0.0,0.0,289.0
96,-1.008069545454892,-480.63340802267146,267.0,-9999.0,348.0,0.0,0.0,0.0,289.0
97,-1.005457554787872,-480.63340802267146,267.0,-9999.0,348.0,0.0,0.0,0.0,289.0
98,-1.0262470646779023,-354.8964318807822,2833.0,-9999.0,2850.0,1.0,0.0,1.0,557.0
99,-1.0220889436043512,-354.8964318807822,2833.0,-9999.0,2850.0,0.0,0.0,1.0,557.0
100,-1.0180160199784312,-354.8964318807822,2833.0,-9999.0,2850.0,0.0,0.0,1.0,557.0
101,-1.0139570000553755,-354.8964318807822,2833.0,-9999.0,2850.0,0.0,0.0,1.0,557.0
102,-1.0101218303635493,-354.8964318807822,2833.0,-9999.0,2850.0,0.0,0.0,1.0,557.0
103,-1.0069309132771336,-354.8964318807822,2833.0,-9999.0,2850.0,0.0,0.0,1.0,557.0
104,-1.004801489481053,-354.8964318807822,2833.0,-9999.0,2850.0,0.0,0.0,1.0,557.0
105,-1.0283437495514065,-425.8689614636019,311.0,-9999.0,378.0,1.0,0.0,0.0,40.0
106,-1.0246145686059032,-425.8689614636019,311.0,-9999.0,378.0,0.0,0.0,0.0,40.0
107,-1.021494143956564,-425.8689614636019,311.0,-9999.0,378.0,0.0,0.0,0.0,40.0
108,-1.017639524814668,-425.8689614636019,311.0,-9999.0,378.0,0.0,0.0,0.0,40.0
109,-1.0131765628757337,-425.8689614636019,311.0,-9999.0,378.0,0.0,0.0,0.0,40.0
110,-1.0094182303017492,-425.8689614636019,311.0,-9999.0,378.0,0.0,0.0,0.0,40.0
111,-1.0061626296723825,-425.8689614636019,311.0,-9999.0,378.0,0.0,0.0,0.0,40.0
112,-60.6418988823741,0.4169290626107752,50.0,115.0,112.0,1.0,0.0,0.0,386.0
113,-72.071086864101,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
114,-90.30344089676777,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
115,-85.30547826936362,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
116,-402.02953285436547,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
117,670.1284177639907,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
118,-97.5966799527379,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
119,2385.8046301154095,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
120,121.26138040127549,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
121,57.804251335054644,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
122,67.33584014452815,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
123,53.66237506222127,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
124,38.54553184662544,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
125,180.62568591741913,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
126,234.85535072518016,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
127,206.98154077040985,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
128,-1221.2477778725167,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
129,-39.56577392081463,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
130,-22.256267027127365,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
131,-15.8322595600357,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
132,-11.425316626875313,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
133,-6.829455054596404,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
134,-5.075937102161556,0.4169290626107752,50.0,115.0,112.0,0.0,0.0,0.0,386.0
135,25.084914998588975,0.07433605778735115,1178.0,1175.0,1180.0,1.0,2.0,1.0,256.0
136,18.705950998181137,0.07433605778735115,1178.0,1175.0,1180.0,0.0,2.0,1.0,256.0
137,9.481751648447242,0.07433605778735115,1178.0,1175.0,1180.0,0.0,2.0,1.0,256.0
138,3.5237721490379794,0.07433605778735115,1178.0,1175.0,1180.0,0.0,2.0,1.0,256.0
139,3.5986249849863565,0.07433605778735115,1178.0,1175.0,1180.0,0.0,2.0,1.0,256.0
140,2037.4324344219126,1.248103013716181,3355.0,115.0,174.0,1.0,0.0,2.0,189.0
141,-433.90151579025445,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
142,409.0003615146457,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
143,150.03176987999973,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
144,939.9649054144764,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
145,-315.186837717084,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
146,-77.30256955826064,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
147,-41.16298523372041,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
148,-23.98265886321735,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
149,-19.01777657126973,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
150,-26.448663337341078,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
151,-42.07624121553306,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
152,74.24140251630587,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
153,18.991717389395568,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
154,17.18931474093866,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
155,16.18562938023529,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
156,15.199052393614569,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
157,14.779952631160903,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
158,-31.733650671439708,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
159,-6.106620087453972,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
160,-2.359338479587061,1.248103013716181,3355.0,115.0,174.0,0.0,0.0,2.0,189.0
161,43.465936600208686,0.053872676382724506,2369.0,2382.0,2384.0,1.0,0.0,2.0,33.0
162,14.169388988653736,0.053872676382724506,2369.0,2382.0,2384.0,0.0,0.0,2.0,33.0
163,3.956299599985252,0.053872676382724506,2369.0,2382.0,2384.0,0.0,0.0,2.0,33.0
164,-1.0228057599730411,-328.8253894059403,519.0,-9999.0,573.0,1.0,0.0,0.0,5.0
165,-1.0165620195483467,-328.8253894059403,519.0,-9999.0,573.0,0.0,0.0,0.0,5.0
166,-1.0111483521237636,-328.8253894059403,519.0,-9999.0,573.0,0.0,0.0,0.0,5.0
167,-1.006138650937632,-328.8253894059403,519.0,-9999.0,573.0,0.0,0.0,0.0,5.0
168,-1.0284176782257974,-490.56426856891227,3102.0,-9999.0,3136.0,1.0,0.0,0.0,250.0
169,-1.025042341909453,-490.56426856891227,3102.0,-9999.0,3136.0,0.0,0.0,0.0,250.0
170,-1.020395850961828,-490.56426856891227,3102.0,-9999.0,3136.0,0.0,0.0,0.0,250.0
171,-1.016212497558325,-490.56426856891227,3102.0,-9999.0,3136.0,0.0,0.0,0.0,250.0
172,-1.0125530684830297,-490.56426856891227,3102.0,-9999.0,3136.0,0.0,0.0,0.0,250.0
173,-1.0085764838314124,-490.56426856891227,3102.0,-9999.0,3136.0,0.0,0.0,0.0,250.0
174,-1.0054988651583368,-490.56426856891227,3102.0,-9999.0,3136.0,0.0,0.0,0.0,250.0
175,-1.080600518515337,-842.8045083505424,3108.0,-9999.0,3217.0,1.0,1.0,0.0,49.0
176,-1.075878951306839,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
177,-1.070467621726029,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
178,-1.0653079825042995,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
179,-1.0612687432004175,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
180,-1.057345605844324,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
181,-1.0546632701124985,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
182,-1.052627442700086,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
183,-1.0498950563135405,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
184,-1.0467246454565724,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
185,-1.0431757476530896,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
186,-1.0399026646579816,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
187,-1.0364816652482698,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
188,-1.0327596345276384,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
189,-1.0273511435698353,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
190,-1.021138601736293,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
191,-1.0153633919576261,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
192,-1.0102479475303936,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
193,-1.0054209336063327,-842.8045083505424,3108.0,-9999.0,3217.0,0.0,1.0,0.0,49.0
194,-1.0614627387299365,-422.0963176636604,2192.0,-9999.0,2296.0,1.0,0.0,0.0,294.0
195,-1.0592857399002542,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
196,-1.0582114488920698,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
197,-1.0562785668200367,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
198,-1.055050511700234,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
199,-1.0535129423562697,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
200,-1.051843080099947,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
201,-1.0492404699150828,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
202,-1.0456133895304565,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
203,-1.0422891123002325,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
204,-1.0392423300392535,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
205,-1.036273517614806,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
206,-1.0337221172540823,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
207,-1.0317730277819779,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
208,-1.0307891107949974,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
209,-1.0288255927645311,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
210,-1.0241277372252737,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
211,-1.0199096673243073,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
212,-1.0151272525672466,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
213,-1.0104577513123627,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
214,-1.006420864709955,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
215,-1.0028082310196405,-422.0963176636604,2192.0,-9999.0,2296.0,0.0,0.0,0.0,294.0
216,-1.0630192869929393,-450.7767039726549,689.0,-9999.0,773.0,1.0,2.0,0.0,231.0
217,-1.0571138601442105,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
218,-1.0515078361283892,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
219,-1.046166543834471,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
220,-1.0410796159603384,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
221,-1.0362045494546395,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
222,-1.031803574584779,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
223,-1.027180676527041,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
224,-1.0218902415694473,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
225,-1.0165477330218216,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
226,-1.0109403402087633,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
227,-1.0051723887934054,-450.7767039726549,689.0,-9999.0,773.0,0.0,2.0,0.0,231.0
228,-1.0377349146958743,-475.89506023967886,2285.0,-9999.0,2326.0,1.0,0.0,0.0,355.0
229,-1.036688823442179,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
230,-1.0360722087028718,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
231,-1.0350094137698767,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
232,-1.03244690440695,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
233,-1.0295037759352923,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
234,-1.0260430859144043,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
235,-1.02172931376633,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
236,-1.0177063401941355,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
237,-1.0144803795160928,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
238,-1.0119348447002736,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
239,-1.009790578262519,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
240,-1.0072719428909276,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
241,-1.0051382643076974,-475.89506023967886,2285.0,-9999.0,2326.0,0.0,0.0,0.0,355.0
242,-1.0511274309569703,-1140.9209878675736,245.0,-9999.0,311.0,1.0,2.0,0.0,210.0
243,-1.04683431291617,-1140.9209878675736,245.0,-9999.0,311.0,0.0,2.0,0.0,210.0
244,-1.0425230002435346,-1140.9209878675736,245.0,-9999.0,311.0,0.0,2.0,0.0,210.0
245,-1.0378635777468717,-1140.9209878675736,245.0,-9999.0,311.0,0.0,2.0,0.0,210.0
246,-1.032026952042166,-1140.9209878675736,245.0,-9999.0,311.0,0.0,2.0,0.0,210.0
247,-1.026613648709541,-1140.9209878675736,245.0,-9999.0,311.0,0.0,2.0,0.0,210.0
248,-1.0196948761476792,-1140.9209878675736,245.0,-9999.0,311.0,0.0,2.0,0.0,210.0
249,-1.0142077248272476,-1140.9209878675736,245.0,-9999.0,311.0,0.0,2.0,0.0,210.0
250,-1.0080638073928656,-1140.9209878675736,245.0,-9999.0,311.0,0.0,2.0,0.0,210.0
251,-1.0042844867456149,-1140.9209878675736,245.0,-9999.0,311.0,0.0,2.0,0.0,210.0
252,-1.0110786300818642,-353.9012931964537,1269.0,-9999.0,1270.0,1.0,0.0,2.0,334.0
253,-1.005134876290438,-353.9012931964537,1269.0,-9999.0,1270.0,0.0,0.0,2.0,334.0
254,-1.0183449252081689,-747.8953612081386,3022.0,-9999.0,3018.0,1.0,1.0,0.0,549.0
255,-1.0172179393313836,-747.8953612081386,3022.0,-9999.0,3018.0,0.0,1.0,0.0,549.0
256,-1.0161184298565749,-747.8953612081386,3022.0,-9999.0,3018.0,0.0,1.0,0.0,549.0
257,-1.0149963773369137,-747.8953612081386,3022.0,-9999.0,3018.0,0.0,1.0,0.0,549.0
258,-1.0113948976443168,-747.8953612081386,3022.0,-9999.0,3018.0,0.0,1.0,0.0,549.0
259,-1.0067539818126559,-747.8953612081386,3022.0,-9999.0,3018.0,0.0,1.0,0.0,549.0
260,-1.003891401812297,-747.8953612081386,3022.0,-9999.0,3018.0,0.0,1.0,0.0,549.0
261,-1.0567158525139255,-336.3198725050215,1527.0,-9999.0,1648.0,1.0,0.0,0.0,394.0
262,-1.05248625200188,-336.3198725050215,1527.0,-9999.0,1648.0,0.0,0.0,0.0,394.0
263,-1.0482523240754593,-336.3198725050215,1527.0,-9999.0,1648.0,0.0,0.0,0.0,394.0
264,-1.0427303152071463,-336.3198725050215,1527.0,-9999.0,1648.0,0.0,0.0,0.0,394.0
265,-1.0366567797960915,-336.3198725050215,1527.0,-9999.0,1648.0,0.0,0.0,0.0,394.0
266,-1.0297599450482346,-336.3198725050215,1527.0,-9999.0,1648.0,0.0,0.0,0.0,394.0
267,-1.0214284826855076,-336.3198725050215,1527.0,-9999.0,1648.0,0.0,0.0,0.0,394.0
268,-1.0131866553670796,-336.3198725050215,1527.0,-9999.0,1648.0,0.0,0.0,0.0,394.0
269,-1.0063479918392313,-336.3198725050215,1527.0,-9999.0,1648.0,0.0,0.0,0.0,394.0
